Imagen,Angulo_Rotacion,Homogeneidad,Contraste,Energia,Correlacion
waffled_0029.jpg,0,0.15281853076719412,84.53966356533142,0.01976312922517978,0.9350202081416896
waffled_0029.jpg,45,0.3497338082202589,69.71306495153128,0.21712362787152398,0.9879563444160302
waffled_0029.jpg,90,0.45276743710729045,52.42411293931835,0.32964163694507365,0.9927720259873561
waffled_0029.jpg,135,0.3486603073342789,72.32547510340223,0.21712459080367624,0.9875659200851785
waffled_0051.jpg,0,0.27453780870659195,501.4981381733054,0.022261278562169622,0.9333228781505112
waffled_0051.jpg,45,0.43678266964280404,338.79946465943016,0.21576909502446148,0.9733160086910028
waffled_0051.jpg,90,0.4851959012149042,488.7960658472291,0.3299154064974389,0.967989360498118
waffled_0051.jpg,135,0.4362546679182866,343.49884910455813,0.21576967804911518,0.9728850570694687
waffled_0053.jpg,0,0.27658080934797374,52.39742778939748,0.026730428946036756,0.9843815995858018
waffled_0053.jpg,45,0.4023112024040192,87.54434817087747,0.1812342048189875,0.9918733373570272
waffled_0053.jpg,90,0.3899551857059688,136.70454124782339,0.18912522403572896,0.986717309905898
waffled_0053.jpg,135,0.40332990271996816,85.67530749444958,0.18113624751505047,0.9917926277467197
waffled_0054.jpg,0,0.23347924818459667,81.03666352172694,0.019918718861394444,0.9764045579740368
waffled_0054.jpg,45,0.37713463542790504,98.91601019035588,0.17068422359621738,0.9873740664902529
waffled_0054.jpg,90,0.3357953657212646,95.92935766601138,0.10536988123925449,0.9857242821759622
waffled_0054.jpg,135,0.3768236792411892,102.88933623161817,0.1706524466378419,0.987310145827138
waffled_0056.jpg,0,0.1666213122664441,163.72185388802018,0.015532632620260736,0.9622263900403418
waffled_0056.jpg,45,0.38131421550980826,101.91281912908244,0.23419052545305322,0.9868638994322149
waffled_0056.jpg,90,0.4738882757850859,129.06308955126758,0.3732369295631503,0.9842590148238329
waffled_0056.jpg,135,0.38165795343541975,110.13475197677872,0.23416302788638335,0.9863075207795805
waffled_0057.jpg,0,0.33584382000017554,60.462913489914904,0.05015701369367803,0.889182302840358
waffled_0057.jpg,45,0.48790194834375206,31.00236981785523,0.223267532447684,0.9495167561009539
waffled_0057.jpg,90,0.516918037557333,49.84889575727475,0.340010470645697,0.9243062281067128
waffled_0057.jpg,135,0.4878791000328802,29.349824861534664,0.2236906426433629,0.9519711756487219
waffled_0058.jpg,0,0.1616451813496392,342.38583751781954,0.013277377058679084,0.9540026442922613
waffled_0058.jpg,45,0.33984688463220947,264.46150500366326,0.21804744025960365,0.9738534322164113
waffled_0058.jpg,90,0.43430324598552966,211.88328133882405,0.33305812210862584,0.9806957694241687
waffled_0058.jpg,135,0.3430184653593342,252.51095608140588,0.21804397844308632,0.9751941234975199
waffled_0059.jpg,0,0.1736581310614821,132.25324780461963,0.014059124364329266,0.9774390683878338
waffled_0059.jpg,45,0.4171946821046514,101.41408137501162,0.2778144957672204,0.9907659166582665
waffled_0059.jpg,90,0.5452232996247247,117.00453706282815,0.45146559901546424,0.9908641025789515
waffled_0059.jpg,135,0.4146106773274101,110.1810618497284,0.2778321637188546,0.98990500516914
waffled_0060.jpg,0,0.7050568900507332,62.88820309641454,0.36224449728715474,0.9216515445797939
waffled_0060.jpg,45,0.7255892529901073,119.89638019250603,0.3263230341075331,0.98685815220207
waffled_0060.jpg,90,0.7036880871452068,135.3889960408565,0.3617899220473344,0.8457260110243459
waffled_0060.jpg,135,0.7256949263760031,119.86837799356888,0.3263842163522891,0.9868626779360383
waffled_0061.jpg,0,0.15669142875138833,191.470168896606,0.015637911104636165,0.9479582969929103
waffled_0061.jpg,45,0.31055963846096923,155.80984851592308,0.1740792245014728,0.9761859493949606
waffled_0061.jpg,90,0.2808563885376757,236.78247996029717,0.1539614572891922,0.9623758161771871
waffled_0061.jpg,135,0.3124884365486684,145.2977821332451,0.17412998252072454,0.9774887103475112
waffled_0063.jpg,0,0.21849523186455444,204.41415923323729,0.01970731144473968,0.9709317705506788
waffled_0063.jpg,45,0.3600757428756728,177.0649519908007,0.1781208354201383,0.981306784766256
waffled_0063.jpg,90,0.35448115279036674,222.00233236252777,0.1767910052268357,0.9766585338269463
waffled_0063.jpg,135,0.36407876854520116,178.6736289142255,0.17820732589965674,0.9808921493887235
